Open_Recalls,Recall_status,Name_of_Recall,Campaign_NHTSA,Date_of_recall_announcement,Brief_Description,Safety_Risk,Remedy,Vim_ID,Time_Stamp
Yes,Incomplete,TRANSMISSION SHIFTER CABLE BUSHING,#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION.  THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.,1FMCU9GX4FUB64891,2023-03-06 23:51:38.226192
Yes,Incomplete,DRIVER AIRBAG INFLATOR REPLACEMENT,21V158,2021-03-25,DRIVER AIRBAG INFLATOR REPLACEMENT,"THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG. IF AN AIRBAG INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS CAUSING SERIOUS INJURY OR DEATH.","FORD MOTOR COMPANY IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS FOR THIS REPAIR. WHEN PARTS BECOME AVAILABLE IN SUFFICIENT QUANTITIES, OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE DRIVER AIRBAG INFLATOR REPLACED. THERE WILL BE NO CHARGE FOR THIS SERVICE.",1FTYR10D28PA97111,2023-03-06 23:51:38.305737
No,,,,,,,,1FTRF12217NA20104,2023-03-06 23:51:38.397715
No,,,,,,,,1FMHK7F88CGA47030,2023-03-06 23:51:38.410226
No,,,,,,,,1FAFP42X01F173724,2023-03-06 23:51:39.720539
No,,,,,,,,1FAHP3FN8AW170257,2023-03-06 23:51:39.722202
No,,,,,,,,1FALP45D9RF158803,2023-03-06 23:51:40.057969
No,,,,,,,,1FTFW1E54JKE18960,2023-03-06 23:51:40.067222
No,,,,,,,,1FTFW1ET1DKF62579,2023-03-06 23:51:40.484871
No,,,,,,,,1fmju1j55def09305,2023-03-06 23:51:40.540724
Yes,Incomplete,UNDERHOOD FIRES,22v346,2022-05-17,"ON YOUR VEHICLE, AN UNDERHOOD FIRE MAY OCCUR EITHER WHEN THE ENGINE IS ON, OR WHILE THE VEHICLE IS PARKED AND THE ENGINE IS OFF.",AN UNDERHOOD VEHICLE FIRE CAN INCREASE THE RISK OF PERSONAL INJURY AND DAMAGE TO SURROUNDING STRUCTURES OR PROPERTY.,"YOU SHOULD PARK YOUR VEHICLE OUTSIDE AWAY FROM STRUCTURES AND OTHER PROPERTY UNTIL THIS REPAIR HAS BEEN COMPLETED. FORD MOTOR COMPANY HAS IDENTIFIED A REPAIR AND IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS. PARTS HAVE BEGUN TO ARRIVE FROM OUR SUPPLIER IN LIMITED QUANTITIES. PLEASE CONTACT YOUR DEALER TO MAKE AN APPOINTMENT IN MID-AUGUST FOR THE REPAIR. THE REPAIR IS FREE OF CHARGE PARTS AND LABOR. FOR YOUR CONVENIENCE, FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO PROVIDE YOU WITH VEHICLE PICK-UP AND DELIVERY, A RENTAL VEHICLE OR OTHER ALTERNATE TRANSPORTATION  ALL FOR FREE.",1FMJU2AT9MEA29224,2023-03-06 23:51:40.676050
Yes,Incomplete,BOTH FRONT WIPER ARM REPLACEMENT,22V250,2022-04-14,"ON YOUR VEHICLE, IT MAY BE POSSIBLE FOR THE VEHICLE WIPER ARMS TO PERFORM ERRATICALLY. THIS CONDITION CAN POTENTIALLY LEAD TO A WIPER ARM THAT BECOMES INOPERABLE AND OR SEPARATED FROM THE VEHICLE, WHICH CAN RESULT IN REDUCED VISIBILITY IN CERTAIN CONDITIONS.",A WIPER ARM THAT BECOMES INOPERABLE ANDOR SEPARATED FROM THE VEHICLE CAN RESULT IN REDUCED VISIBILITY IN CERTAIN CONDITIONS,"FORD MOTOR COMPANY IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS FOR THIS REPAIR. WHEN PARTS BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE PARTS AND LABOR. PARTS ARE ANTICIPATED TO BE AVAILABLE IN SMALL QUANTITIES 4  QUARTER 2022.",1FMJU2AT9MEA29224,2023-03-06 23:51:40.678773
No,,,,,,,,1ftew1c87ake14555,2023-03-06 23:51:40.909100
Yes,Incomplete,CARPET SHIELDING AND INSULATION REWORK,18V568,2018-08-31,"IF YOUR VEHICLE IS INVOLVED IN A CRASH, DEPLOYMENT OF THE FRONT SEATBELT PRETENSIONERS MAY CAUSE A FIRE INSIDE THE DRIVER OR PASSENGER SIDE B-PILLAR TRIM (THE OUTBOARD FLOOR AREA NEXT TO THE FRONT SEATS) IN THE VEHICLE PASSENGER COMPARTMENT.",A FIRE IN THE B-PILLAR AREA MAY SPREAD WITHIN THE VEHICLE AND INCREASE THE RISK OF INJURY.  YOU MAY NOTICE ODOR AND/OR SMOKE AS THE FIRE DEVELOPS.,"FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO MODIFY THE B-PILLAR INSULATION, REMOVE ELECTRICAL HARNESS TAPE REMNANTS, AND APPLY SHIELDING TO THE CARPET INSULATION AND LOADSPACE TRIM PANEL (ON REGULAR CAB VEHICLES ONLY) FREE OF CHARGE (PARTS AND LABOR).",1FTEW1E50JKC86520,2023-03-06 23:51:41.242712
Yes,Incomplete,DOORS WILL NOT CLOSE OR OPEN WHILE DRIVING,17V652,2017-10-16,"ON YOUR VEHICLE, A FROZEN DOOR LATCH, OR A BENT OR KINKED DOOR LATCH ACTUATION CABLE, MAY RESULT IN A DOOR THAT WILL NOT OPEN, WILL NOT CLOSE, OR OPENS WHILE DRIVING CONDITION.","THIS MAY RESULT IN A LATCH THAT MAY NOT FULLY ENGAGE THE DOOR STRIKER WHICH COULD CAUSE THE DOOR TO OPEN WHILE DRIVING, INCREASING THE RISK OF INJURY.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE.  FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSTALL DOOR LATCH WATER SHIELDS AND REPAIR ANY KINKS IN THE LATCH ACTUATION CABLES FREE OF CHARGE (PARTS AND LABOR).,1FTEW1EP2GKF86134,2023-03-06 23:51:42.191142
Yes,Incomplete,CARPET SHIELDING AND INSULATION REWORK,18V568,2018-08-31,"IF YOUR VEHICLE IS INVOLVED IN A CRASH, DEPLOYMENT OF THE FRONT SEATBELT PRETENSIONERS MAY CAUSE A FIRE INSIDE THE DRIVER OR PASSENGER SIDE B-PILLAR TRIM (THE OUTBOARD FLOOR AREA NEXT TO THE FRONT SEATS) IN THE VEHICLE PASSENGER COMPARTMENT.",A FIRE IN THE B-PILLAR AREA MAY SPREAD WITHIN THE VEHICLE AND INCREASE THE RISK OF INJURY.  YOU MAY NOTICE ODOR AND/OR SMOKE AS THE FIRE DEVELOPS.,"FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO MODIFY THE B-PILLAR INSULATION, REMOVE ELECTRICAL HARNESS TAPE REMNANTS, AND APPLY SHIELDING TO THE CARPET INSULATION AND LOADSPACE TRIM PANEL (ON REGULAR CAB VEHICLES ONLY) FREE OF CHARGE (PARTS AND LABOR).",1FTEW1EP2GKF86134,2023-03-06 23:51:42.193848
No,,,,,,,,1fmzu67e93Uc50085,2023-03-06 23:51:42.519284
No,,,,,,,,1FAFP40451F132319,2023-03-06 23:51:43.148080
No,,,,,,,,1FTEW1EG2JFB64381,2023-03-06 23:51:43.507347
No,,,,,,,,1zvft80n665230436,2023-03-06 23:51:43.549021
No,,,,,,,,1FA6P8CF7K5134195,2023-03-06 23:51:44.123714
No,,,,,,,,1FMEU73E07UA97791,2023-03-06 23:51:44.665704
No,,,,,,,,1FMDU74W94UC05078,2023-03-06 23:51:45.045294
No,,,,,,,,1FMYU60EX3UB64953,2023-03-06 23:51:46.144900
No,,,,,,,,1FTRF122X6NB22872,2023-03-06 23:51:46.362262
No,,,,,,,,1FMYU03115KA36430,2023-03-06 23:51:47.095987
No,,,,,,,,1FAFP4446XF169723,2023-03-06 23:51:47.101879
No,,,,,,,,2FTRX17W7XCB17855,2023-03-06 23:51:47.814945
No,,,,,,,,1FTRX12W35NB79140,2023-03-06 23:51:47.810864
No,,,,,,,,1FTFW1EF8BFB31611,2023-03-06 23:51:48.461348
No,,,,,,,,1FADP3F26GL401655,2023-03-06 23:51:48.556408
No,,,,,,,,1FMCU0G7XFUA65147,2023-03-06 23:51:48.866495
No,,,,,,,,1FAfP45X9Wf192081,2023-03-06 23:51:48.951708
No,,,,,,,,1FTPW14524KB82626,2023-03-06 23:51:49.082075
Yes,Incomplete,SPEED CONTROL SYSTEM MODIFICATION,09V399000,2009-10-13,"FORD IS RECALLING MODEL YEARS 1995-2003 WINDSTAR, 2000-2003 EXCURSION DIESEL, 1993-1997 AND 1999-2003 F-250 SD THROUGH F-550 SD DIESEL, 1992-2003 E-150 THROUGH E-550, 1995-2002 EXPLORER, 1997 AND 2002 MERCURY MOUNTAINEER, 1995-1997 AND 2001-2003 RANGER, AND 1994 F53 VEHICLES EQUIPPED WITH THE TEXAS INSTRUMENTS SPEED CONTROL DEACTIVATION SWITCH (SCDS).  THE SCDS MAY LEAK INTERNALLY AND THEN OVERHEAT, SMOKE, OR BURN.",A VEHICLE FIRE COULD OCCUR WITH OR WITHOUT THE ENGINE RUNNING.,"FORD WILL NOTIFY OWNERS THAT DEALERS WILL INSTALL A FUSED WIRING HARNESS IN LINE WITH THE SCDS.  ON 1999-2003 WINDSTAR VEHICLES WITH A LEAKING SCDS, DEALERS WILL ALSO INSPECT THE ABS CONTROL MODULE CONNECTOR AND REPAIR AS NECESSARY.  REPAIRS WILL BE COMPLETED FREE OF CHARGE.  THE SAFETY RECALL BEGAN ON OCTOBER 27, 2009.  OWNERS MAY CONTACT FORD AT 1-888-222-2751.",1FMDU34X2SUB65411,2023-03-06 23:51:49.149744
No,,,,,,,,1FAHP32N98W275146,2023-03-06 23:51:50.530555
Yes,Incomplete,CLOCKSPRING TO DRIVER SIDE FRONTAL AIR BAG WIRE HARNESS REPLACEMENT,11V107000,2011-02-23,"FORD IS RECALLING CERTAIN MODEL YEAR 2004-2006 F-150 PICK UP TRUCKS AS WELL AS CERTAIN MODEL YEAR 2006 LINCOLN MARK LT VEHICLES. IF THE CLOCKSPRING JUMPER WIRE COMES IN CONTACT WITH THE DRIVER SIDE FRONTAL AIR BAG LOWER HORN PLATE, THE WIRE INSULATION MAY BECOME CHAFED, CREATING A POTENTIAL FOR A SHORT CIRCUIT.  IF THIS OCCURS THE AIR BAG WARNING LAMP MAY ILLUMINATE INDICATING THAT SERVICE IS REQUIRED.",THE DRIVER SIDE FRONTAL AIR BAG COULD INADVERTENTLY DEPLOY INCREASING THE RISK OF INJURY OR LOSS OF VEHICLE CONTROL IF OCCURRING WHILE IN MOTION.,"FORD WILL NOTIFY OWNERS AND INSTRUCT THEM TO TAKE THEIR VEHICLES TO A FORD OR LINCOLN/MERCURY DEALER TO HAVE A NEW CLOCKSPRING JUMPER WIRE INSTALLED THAT INCORPORATES A PROTECTIVE MESH COVER.  REPAIRS WILL BE PERFORMED FREE OF CHARGE.  THIS SAFETY RECALL BEGAN ON SOME VEHICLES IN MARCH 2011.  THE RECALL CAMPAIGN ON THE EXPANDED POPULATION IS EXPECTED TO BEGIN ON OR ABOUT MAY 9, 2011.   OWNERS MAY CONTACT THE FORD MOTOR COMPANY CUSTOMER RELATIONSHIP CENTER AT 1-866-436-7332.",1FTRF12256NA15034,2023-03-06 23:51:50.603958
No,,,,,,,,1ftzr15u2wpb41392,2023-03-06 23:51:50.880476
Yes,Incomplete,CLIMATE CONTROL BLOWER MOTOR REPLACEMENT,22V-648,2022-08-26,"ON YOUR VEHICLE, THE CLIMATE CONTROL FRONT BLOWER MOTOR MAY OVERHEAT, POTENTIALLY RESULTING IN AN INTERIOR FIRE WHILE THE VEHICLE IS ON",AN INTERIOR VEHICLE FIRE CAN INCREASE THE RISK OF PERSONAL INJURY AND VEHICLE DAMAGE.,"FORD IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE REDESIGNED PARTS FOR THE REPAIR. YOU WILL BE NOTIFIED ONCE REMEDY PARTS BECOME AVAILABLE, WHICH IS EXPECTED IN EARLY FIRST QUARTER 2023.  THIS REPAIR WILL BE FREE OF CHARGE PARTS AND LABOR.",1FMJK1JT0GEF50515,2023-03-06 23:51:51.495753
Yes,Incomplete,BRAKE MASTER CYLINDER LEAK INTO BOOSTER,22V150,2022-03-11,"ON YOUR VEHICLE, THE BRAKE MASTER CYLINDER MAY ALLOW BRAKE FLUID TO LEAK INTO THE BRAKE BOOSTER. IF THE BRAKE FLUID RESERVOIR IS DEPLETED BELOW A PRE-DETERMINED LEVEL, YOU WILL BE ALERTED THAT BRAKE SYSTEM SERVICE IS REQUIRED BY A COMBINATION OF THE FOLLOWING 	AN AUDIBLE CHIME 	A FULL SCREEN MESSAGE CENTER ALERT 	ILLUMINATION OF THE RED BRAKE WARNING INDICATOR SHOWN TO THE LEFT IF THE BRAKE FLUID RESERVOIR IS DEPLETED THROUGH CONTINUED VEHICLE OPERATION, YOU MAY EXPERIENCE A CHANGE IN BRAKE PEDAL TRAVEL AND FEEL, AND INCREASED PEDAL EFFORT. IF A LOSS OF BRAKE FLUID IS SUBSTANTIAL, IT CAN REDUCE BRAKE FUNCTION IN THE FRONT WHEELS. BRAKE FUNCTION IN THE REAR WHEELS IS UNAFFECTED BY THIS CONDITION.","REDUCED BRAKE FUNCTION IN THE FRONT WHEELS CAN EXTEND STOPPING DISTANCE, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE YOUR VEHICLES BRAKE MASTER CYLINDER, AND IF THE BRAKE MASTER CYLINDER IS LEAKING, ALSO REPLACE THE BRAKE BOOSTER, FREE OF CHARGE PARTS AND LABOR.",1FMJK1JT0GEF50515,2023-03-06 23:51:51.499259
No,,,,,,,,1FTPX14577FA66784,2023-03-06 23:51:52.133933
No,,,,,,,,1FMZU62E02UB77839,2023-03-06 23:51:52.416029
No,,,,,,,,1FAHP3FN6BW197121,2023-03-06 23:51:52.425992
No,,,,,,,,1fmeu62e06za18861,2023-03-06 23:51:52.531125
No,,,,,,,,1FMEU33K67UB56325,2023-03-06 23:51:52.798202
No,,,,,,,,1FMCU49309KB96489,2023-03-06 23:51:52.928363
No,,,,,,,,1fm5k8d82egb47896,2023-03-06 23:51:55.385811
No,,,,,,,,1FTPX14V37FA39257,2023-03-06 23:51:56.199882
No,,,,,,,,1FTRX12W88FB84655,2023-03-06 23:51:56.590492
No,,,,,,,,1FMCU03198KC93379,2023-03-06 23:51:57.237703
No,,,,,,,,1FMHK7B82CGA64623,2023-03-06 23:51:57.432651
No,,,,,,,,1ZVBP8EM4E5240335,2023-03-06 23:51:57.740896
No,,,,,,,,1fmyu931x5ka53540,2023-03-06 23:51:57.918156
No,,,,,,,,1FADP3F23DL308751,2023-03-06 23:51:58.245834
No,,,,,,,,1FTRX17L21KF82858,2023-03-06 23:51:58.287193
No,,,,,,,,1FTRF12W57NA76131,2023-03-06 23:51:58.392302
No,,,,,,,,1FTPW14524KD42956,2023-03-06 23:51:59.246441
No,,,,,,,,1FTCR11T8LUB39792,2023-03-06 23:51:59.419079
No,,,,,,,,1FTPW14V17KB45426,2023-03-06 23:51:59.817784
No,,,,,,,,1FTFW1EF7EKF48083,2023-03-06 23:51:59.939687
No,,,,,,,,1fmcu0D70AKA68793,2023-03-06 23:52:00.293785
No,,,,,,,,1FTPX14V99FA39461,2023-03-06 23:52:00.594606
No,,,,,,,,1FTCR15X6TPA41954,2023-03-06 23:52:00.705127
No,,,,,,,,2FTRX07282CA61165,2023-03-06 23:52:00.791195
No,,,,,,,,1FAHP3GN0AW183986,2023-03-06 23:52:00.818139
No,,,,,,,,1ZVHT82H785105173,2023-03-06 23:52:01.155660
No,,,,,,,,1fter4eh6lla35775,2023-03-06 23:52:02.359668
No,,,,,,,,1ftpw14v69fa18246,2023-03-06 23:52:02.686173
No,,,,,,,,1FTEW1E88FFB01950,2023-03-06 23:52:02.705465
No,,,,,,,,1ZVFT80N055233928,2023-03-06 23:52:03.067750
No,,,,,,,,1FTRW07663KA17331,2023-03-06 23:52:03.269865
No,,,,,,,,1FTPX12565NA41560,2023-03-06 23:52:04.013069
Yes,Incomplete,FUEL TANK STRAP INSPECTION AND REPAIR,11V385000,2011-07-29,"FORD IS RECALLING CERTAIN 1997 THROUGH 2003 MODEL YEAR FORD F-150, 2004 MODEL YEAR FORD F-150 HERITAGE, 1997 THROUGH 1999 MODEL YEAR F-250 LESS THAN 8,500 LBS. GROSS VEHICLE WEIGHT RATING (GVWR), AND 2002 AND 2003 LINCOLN BLACKWOOD VEHICLES MANUFACTURED FROM JUNE 20, 1995, THROUGH AUGUST 4, 2004, ORIGINALLY SOLD, OR CURRENTLY REGISTERED IN, CONNECTICUT, DELAWARE, ILLINOIS, INDIANA, IOWA, KENTUCKY, MAINE, MARYLAND, MASSACHUSETTS, MICHIGAN, MINNESOTA, MISSOURI, NEW HAMPSHIRE, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA, RHODE ISLAND, VERMONT, WEST VIRGINIA, WISCONSIN, AND THE DISTRICT OF COLUMBIA.  PROLONGED EXPOSURE TO ROAD DEICING CHEMICALS MAY CAUSE SEVERE CORROSION OF THE FUEL TANK STRAPS WHICH SECURE THE TANK TO THE VEHICLE.","AS A RESULT OF THE CORROSION, ONE OR BOTH STRAPS MAY FAIL ALLOWING THE FUEL LINES TO SEPARATE FROM THE TANK, OR IN SOME CASES, CAUSING THE TANK TO CONTACT THE GROUND.  EITHER SCENARIO MAY RESULT IN A FUEL LEAK PRESENTING A FIRE HAZARD.","FORD WILL NOTIFY OWNERS AND INSTRUCT THEM TO TAKE THEIR VEHICLES TO A FORD OR LINCOLN DEALER TO HAVE THE FUEL TANK STRAPS REPLACED WITH STRAPS THAT HAVE INCREASED CORROSION PROTECTION.  EARLY IN THIS CAMPAIGN, IF REPLACEMENT STRAPS ARE NOT AVAILABLE, DEALERS MAY INSTALL A CABLE SUPPORT UNDER THE STRAP AS AN INTERIM REPAIR OR A STEEL REINFORCEMENT OVER THE EXISTING STRAP AS A PERMANENT REPAIR.  ANY REPAIRS WILL BE PERFORMED FREE OF CHARGE.   THE SAFETY RECALL BEGAN ON SEPTEMBER 16, 2011.  OWNERS MAY CONTACT FORD MOTOR COMPANY CUSTOMER RELATIONSHIP CENTER AT 1-866-436-7332.  FORD'S RECALL CAMPAIGN NUMBER IS 11S21",1FTDX18W4VNC44806,2023-03-06 23:52:04.193728
Yes,Incomplete,CLOCKSPRING TO DRIVER SIDE FRONTAL AIR BAG WIRE HARNESS REPLACEMENT,11V107000,2011-02-23,"FORD IS RECALLING CERTAIN MODEL YEAR 2004-2006 F-150 PICK UP TRUCKS AS WELL AS CERTAIN MODEL YEAR 2006 LINCOLN MARK LT VEHICLES. IF THE CLOCKSPRING JUMPER WIRE COMES IN CONTACT WITH THE DRIVER SIDE FRONTAL AIR BAG LOWER HORN PLATE, THE WIRE INSULATION MAY BECOME CHAFED, CREATING A POTENTIAL FOR A SHORT CIRCUIT.  IF THIS OCCURS THE AIR BAG WARNING LAMP MAY ILLUMINATE INDICATING THAT SERVICE IS REQUIRED.",THE DRIVER SIDE FRONTAL AIR BAG COULD INADVERTENTLY DEPLOY INCREASING THE RISK OF INJURY OR LOSS OF VEHICLE CONTROL IF OCCURRING WHILE IN MOTION.,"FORD WILL NOTIFY OWNERS AND INSTRUCT THEM TO TAKE THEIR VEHICLES TO A FORD OR LINCOLN/MERCURY DEALER TO HAVE A NEW CLOCKSPRING JUMPER WIRE INSTALLED THAT INCORPORATES A PROTECTIVE MESH COVER.  REPAIRS WILL BE PERFORMED FREE OF CHARGE.  THIS SAFETY RECALL BEGAN ON SOME VEHICLES IN MARCH 2011.  THE RECALL CAMPAIGN ON THE EXPANDED POPULATION IS EXPECTED TO BEGIN ON OR ABOUT MAY 9, 2011.   OWNERS MAY CONTACT THE FORD MOTOR COMPANY CUSTOMER RELATIONSHIP CENTER AT 1-866-436-7332.",1FTPW12V76FA70838,2023-03-06 23:52:04.703666
Yes,Incomplete,ELECTRIC POWER STEERING,14V284000,2014-05-29,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2008-2011 FORD ESCAPE AND MERCURY MARINER VEHICLES MANUFACTURED AUGUST 18, 2006, THROUGH SEPTEMBER 11, 2010.   THE AFFECTED VEHICLES HAVE A STEERING TORQUE SENSOR THAT MAY NOT BE ABLE TO PROPERLY DETECT DRIVER STEERING INPUT.  AS A RESULT, THE SYSTEM COULD REMOVE THE ELECTRIC POWER STEERING (EPS) ASSIST.","IF POWER STEERING ASSIST IS LOST, GREATER DRIVER EFFORT WOULD BE REQUIRED TO STEER THE VEHICLE AT LOW SPEEDS, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL UPDATE THE SOFTWARE FOR THE POWER STEERING CONTROL MODULE (PSCM) AND THE INSTRUMENT CLUSTER MODULE, FREE OF CHARGE.      IF A VEHICLE SHOWS A HISTORY OF A LOSS OF THE TORQUE SENSOR SIGNAL OR FAULT CODES RELATING TO THE PSCM WHEN THE VEHICLE IS BROUGHT IN FOR THE RECALL REMEDY, THE AFFECTED COMPONENTS WILL BE REPLACED, FREE OF CHARGE.  THE RECALL IS EXPECTED TO BEGIN BY JULY 25, 2014. OWNERS MAY CONTACT FORD CUSTOMER SERVICE AT 1-866-436-7332.  FORD'S NUMBER FOR THIS RECALL IS 14S05.",1FMCU02Z28KB50099,2023-03-06 23:52:05.175024
No,,,,,,,,1FTPW14547KB38518,2023-03-06 23:52:05.233554
No,,,,,,,,1FMDU34X1RUE57982,2023-03-06 23:52:06.399574
No,,,,,,,,1FTFW1EF8FFC55173,2023-03-06 23:52:06.648554
No,,,,,,,,1FAHP34P0YW198603,2023-03-06 23:52:06.975634
No,,,,,,,,1ZVBP8EM0E5233415,2023-03-06 23:52:07.028335
No,,,,,,,,1FMEU75848UA64589,2023-03-06 23:52:07.183192
No,,,,,,,,1FMCU9J98JUC99729,2023-03-06 23:52:07.295576
No,,,,,,,,1FADP3K25EL411175,2023-03-06 23:52:07.343552
Yes,Incomplete,ELECTRIC POWER STEERING,14V284000,2014-05-29,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2008-2011 FORD ESCAPE AND MERCURY MARINER VEHICLES MANUFACTURED AUGUST 18, 2006, THROUGH SEPTEMBER 11, 2010.   THE AFFECTED VEHICLES HAVE A STEERING TORQUE SENSOR THAT MAY NOT BE ABLE TO PROPERLY DETECT DRIVER STEERING INPUT.  AS A RESULT, THE SYSTEM COULD REMOVE THE ELECTRIC POWER STEERING (EPS) ASSIST.","IF POWER STEERING ASSIST IS LOST, GREATER DRIVER EFFORT WOULD BE REQUIRED TO STEER THE VEHICLE AT LOW SPEEDS, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL UPDATE THE SOFTWARE FOR THE POWER STEERING CONTROL MODULE (PSCM) AND THE INSTRUMENT CLUSTER MODULE, FREE OF CHARGE.      IF A VEHICLE SHOWS A HISTORY OF A LOSS OF THE TORQUE SENSOR SIGNAL OR FAULT CODES RELATING TO THE PSCM WHEN THE VEHICLE IS BROUGHT IN FOR THE RECALL REMEDY, THE AFFECTED COMPONENTS WILL BE REPLACED, FREE OF CHARGE.  THE RECALL IS EXPECTED TO BEGIN BY JULY 25, 2014. OWNERS MAY CONTACT FORD CUSTOMER SERVICE AT 1-866-436-7332.  FORD'S NUMBER FOR THIS RECALL IS 14S05.",1FMCU03148KA91761,2023-03-06 23:52:08.630629
No,,,,,,,,1ZVBP8AM6B5135233,2023-03-06 23:52:08.745502
No,,,,,,,,1FTPW12V68FB89466,2023-03-06 23:52:09.037906
No,,,,,,,,1ZVHT82H275241645,2023-03-06 23:52:09.191662
Yes,Incomplete,FUEL TANK DEFORMATION,18V735,2018-10-22,"ON YOUR VEHICLE, THE PCM SOFTWARE MAY NOT ADEQUATELY DETECT A STUCK-OPEN CANISTER PURGE VALVE (CPV) WITHIN THE FUEL VAPOR SYSTEM. IF THE CPV MALFUNCTIONS AND STICKS OPEN, IT CAN LEAD TO EXCESSIVE VACUUM IN THE FUEL VAPOR SYSTEM, POTENTIALLY DEFORMING THE PLASTIC FUEL TANK. THIS CAN CAUSE THE FOLLOWING SYMPTOMS: ILLUMINATED MALFUNCTION INDICATOR LAMP (MIL) WITH CERTAIN DIAGNOSTIC TROUBLE CODES (DTCS) INACCURATE OR ERRATIC FUEL GAUGE INDICATION INACCURATE DISTANCE TO EMPTY (DTE) ENGINE STALL AND/OR OTHER DRIVABILITY CONCERNS RELATED TO STUCK OPEN CPV","THIS MAY RESULT IN AN ENGINE STALL WHILE DRIVING WITHOUT WARNING OR WITHOUT THE ABILITY TO RESTART, AND CAN INCREASE THE RISK OF A CRASH.","PARTS AND SOFTWARE ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO UPDATE YOUR VEHICLE S PCM SOFTWARE, CHECK FOR DTCS OR OTHER EVIDENCE OF A LEAKING CPV, AND PERFORM ANY ADDITIONAL REQUIRED REPAIRS AS REQUIRED, FREE OF CHARGE (PARTS AND LABOR).IF YOU INSTALLED A FORD PERFORMANCE CALIBRATION ON YOUR 2013-2018 FOCUS ST, YOU MUST STILL HAVE THIS SAFETY RECALL PERFORMED. YOU MAY CONTACT FORD PERFORMANCE TO OBTAIN AN UPDATED FORD PERFORMANCE CALIBRATION FOR YOUR VEHICLE AFTER THIS RECALL HAS BEEN COMPLETED.CONTACT THE FORD PERFORMANCE TECHLINE BY CALLING 800-367-3788 OR ONLINE HTTPS://PERFORMANCEPARTS.FORD.COM/CONTACT-US",1FADP3K27FL378519,2023-03-06 23:52:09.366394
