Open_Recalls,Recall_status,Name_of_Recall,Campaign_NHTSA,Date_of_recall_announcement,Brief_Description,Safety_Risk,Remedy,Vim_ID,Time_Stamp
Yes,incomplete,Special Coverage N150643,,2001-01-01,"Some 2004-2009 model year Cadillac XLR and 2005-2013 model year Chevrolet Corvette vehicles, equipped with power seats, may have a condition where, the wire harness connector from the seat side airbag and buckle tensioner to the body has a design interference between the vertical adjust crossbar and the carpet.  When the seat is moved forward or back, the connector may be dragged along the carpet, pulling terminals loose or pulling the connector apart. This will cause a diagnostic trouble code to be set and the service airbag light will be illuminated.

This special coverage covers the condition described above for a period of 10 years or 120,000 miles (193,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,,1G1YY26W395101979,2023-03-06 23:48:32.598041
Yes,complete,BRAKE LAMP MALFUNCTION,14V252,2014-05-14,"General Motors has decided that a defect which relates to motor vehicle safety exists in 2004-2012 Malibu, 2004-2007 Malibu Maxx, 2005-2010 Pontiac G6, 2007-2010 Saturn Aura vehicles.  On these vehicles, over time an increased resistance can develop in the Body Control Module (BCM) connection system and result in voltage fluctuations or intermittency in the Brake Apply Sensor (BAS) circuit that can cause service brake lamp malfunction.  As a result, the service brake lamps may illuminate when the service brakes are not being applied, or may not illuminate when the service brakes are being applied.  Additionally, cruise control may not engage.  If cruise control is engaged, additional service brake pedal travel may be required to disengage it.  Service brake pedal application may not be required to move the shift lever out of PARK, or additional service brake pedal travel may be required to move the shift lever out of PARK.  Traction control, electronic stability control, and panic braking assist features, if equipped, may be disabled.  Service ESC and/or Traction Control tell-tales may illuminate with this condition.",These conditions may increase the risk of a crash.,"Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to both the BCM and harness connector and on the BAS and harness connector, and relearn the brake pedal home position free of charge.",1G1ZG57B394203342,2023-03-06 23:48:32.598826
Yes,incomplete,Special Coverage 15356,,2001-01-01,"On some 2007-2012 model year Chevrolet Malibu, 2007-2010 model year Pontiac G6, or 2007-2010 model year Saturn AURA vehicles equipped with electric power steering assist (EPS), the steering column torque sensor or the EPS motor/controller may cause the vehicle to suddenly lose EPS. If the vehicle loses EPS, the vehicle’s driver information center will display a warning message and a warning chime will sound. The vehicle will revert to a manual steering mode, which requires greater driver effort to operate at low vehicle speeds.

This special coverage covers the condition described above for a period of 10 years or 150,000 miles (240,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,,1G1ZG57B394203342,2023-03-06 23:48:32.606657
Yes,complete,CORVETTE LOW-BEAM HEADLAMPS INOPERATIVE,,2014-05-12,,,,1G1YY26W395101979,2023-03-06 23:48:32.607461
Yes,complete,SHIFT LEVER INDICATOR MAY NOT DISPLAY CORRECT GEAR,09V073,2009-03-06,"General Motors is recalling MY 2009 Buick Enclave, Chevrolet Cobalt, HHR, Malibu, Traverse, GMC Acadia, Pontiac G5, G6 and Saturn Aura and Outlook passenger vehicles.  These vehicles fail to comply with Federal Motor Vehicles Safety Standard 102, ""Transmission Shift Position Sequence, Starter Interlock, and Transmission Braking Effect"", and FMVSS 114, ""Theft Protection and Rollaway Prevention"".  On some of these vehicles, the transmission shift cable adjustment clip may not be fully engaged. If the clip is not fully engaged, the shift lever and the actual position of the transmission gear may not match.  With this condition, the drive could move the shifter to ""park"" and remove the ignition key, but the transmission gear may not be in ""park"".","The driver may not be able to restart the vehicle and the vehicle could roll away after the driver has exited the vehicle, resulting in a possible crash without prior warning.","Dealers will inspect and ensure that the shift cable adjustment clip is fully engaged. In the event that the clip does not engage, the shift cable will be replaced free of charge.",1G1ZG57B394203342,2023-03-06 23:48:32.608228
Yes,incomplete,Fuel and Vapor Leaks due to cracks in the fuel pump module flange or leaks past the sender seal - 2007-2013 Chevrolet Corvette & 2007-2009 Cadillac XLR,,2016-07-22,"Some 2007 to 2009 model year XLR or 2007 to 2013 model year Corvette vehicles may have a condition where a fuel odor is detected, fuel droplets appear below the left-hand fuel tank with fuel gauge level above 1/2, or a malfunction indicator lamp illuminates due to a leak path in the left-hand fuel pump module flange.

This special coverage covers the condition described above for a period of 10 years or 120,000 miles (193,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,Dealers are to replace the left hand fuel tank fuel pump module.  The repairs will be made at no charge to the customer.,1G1YY26W395101979,2023-03-06 23:48:32.608933
Yes,incomplete,Brake Lamp Malfunction,,2017-02-23,"Some 2004-2012 model year Chevrolet Malibu, 2004-2007 model year Chevrolet Malibu Maxx, 2005-2010 model year Pontiac G6, and 2007-2009 model year Saturn AURA vehicles may have a condition where increased resistance in the body control module (BCM) connection system can result in voltage fluctuations or intermittency in the brake apply sensor (BAS) circuit that can cause brake lamp malfunction. Specifically, the brake lamps may either illuminate without the brake pedal applied, or turn off when the pedal is applied.

This special coverage covers the condition described above for a period of 15 years or 150,000 miles (240,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.","The brake lamps may either illuminate without the brake pedal applied, or turn off when the pedal is applied.","Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to the BCM X2 (C2) connector and the BAS harness connector, and relearn the brake pedal home position.  The repairs will be made at no charge to the customer.",1G1ZG57B394203342,2023-03-06 23:48:32.609907
Yes,incomplete,Third Row Seatbelt Buckle Retention,22V617,2022-10-19,"General Motors has decided that a defect which relates to motor vehicle safety may exist in certain 2021 – 2022 model year Cadillac Escalade and Escalade ESV vehicles, 2021 – 2022 model year Chevrolet Suburban and Tahoe vehicles, and 2021 – 2022 model year GMC Yukon and Yukon XL vehicles.  In certain of these vehicles, the rivet that retains the buckle to the mounting bracket in the left or right side third-row seatbelt buckle assembly may not have been properly formed during the manufacturing process.","If the third-row seatbelt assembly is not properly riveted, it may not properly restrain occupants in a crash, increasing the risk of injury.",Dealers will inspect the rivet head formation on both the left and right side third row seatbelt buckle assemblies and replace seatbelt buckle assemblies as necessary.,1GNSCCKD1MR384493,2023-03-06 23:48:32.625249
Yes,incomplete,Daytime Running Lights (DRL) May Not Deactivate When Headlamps Are On,22V827,2022-11-03,"General Motors has decided that certain 2021 model year GMC Yukon and Yukon XL vehicles, Chevrolet Tahoe and Suburban vehicles, and Cadillac Escalade and Escalade ESV vehicles fail to conform, in part, to S7.10.5 of Federal Motor Vehicle Safety Standard (F/CMVSS) No. 108, “Lamps, reflective devices, and associated equipment.”  The daytime running lamps (DRLs) may not deactivate when the headlamps are on, as required by S7.10.5, Table I-a. of F/CMVSS 108.","If the DRLs do not deactivate when the headlamps are on, the resulting glare could increase the risk of a crash.",General Motors will update the software in the vehicles’ Body Control Module (BCM) to correct the condition.,1GNSCCKD1MR384493,2023-03-06 23:48:32.626484
Yes,complete,Unexpected Pull To One Side,19V761,2019-10-24,"General Motors has decided that a defect which relates to motor vehicle safety exists in certain 2014 – 2018 model year Chevrolet Silverado and GMC Sierra 1500 vehicles equipped with four-wheel drive, a 5.3-liter engine, and a 3.08-ratio rear axle, and certain 2015 – 2020 model year Chevrolet Suburban, Chevrolet Tahoe, and GMC Yukon equipped with four-wheel drive, a 5.3-liter engine, and a 3.08-ratio rear axle.  If a wheel-speed sensor fails in these vehicles, a software error in the vehicle’s electronic-brake control module (EBCM) can cause the vehicle’s driveline-protection system to activate when (i) the vehicle’s electronic transfer case is set to four-wheel drive or automatic mode, and (ii)  the vehicle is driven between the speeds of 41 and 60 MPH.  If the driveline-protection system activates, the driver will experience unintended braking on the wheel on the opposite side of the failed sensor.","If a wheel-speed sensor fails, the vehicle’s Electronic Stability Control (ESC) and Anti-Lock Braking System (ABS) malfunction indicator warning lamps will illuminate and the vehicle’s driver information center will display a “Service StabiliTrak” message.  If these vehicles are driven in this condition while in four-wheel drive or automatic mode at 41-60 MPH, unintended braking on one wheel can occur, causing the vehicle to pull to one side, increasing the risk of a crash.  Owners can eliminate this risk by operating the vehicle in two-wheel-drive mode until the recall repair is performed.",Dealers will reprogram the electronic brake control module (EBCM).,1GNSKHKC6KR365457,2023-03-06 23:48:32.961547
Yes,incomplete,Special Coverage 09239,,2001-01-01,,,,1GNFK13097R277569,2023-03-06 23:48:32.971799
Yes,complete,TRANSMISSION DIPSTICK TUBE FRACTURE,,2012-09-17,,,,1GNSKKE34BR102215,2023-03-06 23:48:32.982258
No,,,,,,,,++1G1ZB5STXHF189327,2023-03-06 23:48:32.986635
